Provincia,Comune,Grado Scolastico,Descrizione Scuola,Cod Sede,Cod Scuola,Denominazione Scuola,Indirizzo e n. civico,C.A.P.,Comunita Collinare,Comunita Montana
TO,VOLVERA,2,SCUOLA PRIMARIA,60014934,TOEE83801X,DON LUIGI BALBIANO,VIA RISORGIMENTO 2,10040,,
TO,VOLVERA,2,SCUOLA PRIMARIA,60014935,TOEE838021,PRIMO LEVI,VIA GARIBALDI 1,10040,,
TO,VOLVERA,3,SCUOLA SEC. I GRADO,60014936,TOMM83801V,CAMPANA,VIA GARIBALDI 1,10040,,
VB,ANTRONA SCHIERANCO,2,SCUOLA PRIMARIA,60014937,VBEE81204B,GIULIO GUALIO,VIA MARCONI 4,28841,,VALLE ANTRONA
VB,ANZOLA D'OSSOLA,1,SCUOLA D'INFANZIA,60014938,VBAA80202D,.,VIA MEGOLO 4,28877,,VALLE OSSOLA
VB,ANZOLA D'OSSOLA,2,SCUOLA PRIMARIA,60014939,VBEE80203Q,ENRICO E PAOLO MONTI,VIA MEGOLO 14,28877,,VALLE OSSOLA
VB,ARIZZANO,1,SCUOLA D'INFANZIA,60014940,VBAA013032,.,VIA FIRENZE 26,28811,,VAL GRANDE
VB,ARIZZANO,2,SCUOLA PRIMARIA,60014941,VBEE013015,Don Italo De Cesare,VIA FIRENZE 26,28811,,VAL GRANDE
VB,BACENO,1,SCUOLA D'INFANZIA,60014942,VBAA805021,DI CROVEO,VIA CENTRO,28861,,VALLI ANTIGORIO E FORMAZZA
VB,BACENO,2,SCUOLA PRIMARIA,60014943,VBEE805015,DI BACENO,VIA G. A. SALA CARDINALE 15,28861,,VALLI ANTIGORIO E FORMAZZA
VB,BACENO,3,SCUOLA SEC. I GRADO,60014944,VBMM805014,INNOCENZO IX,VIA INNOCENZO IX 2,28861,,VALLI ANTIGORIO E FORMAZZA
VB,BANNIO ANZINO,1,SCUOLA D'INFANZIA,60014945,VB1A001006,TERESA TESTONE,VIA MARCONI 17,28879,,VALLE ANZASCA
VB,BANNIO ANZINO,2,SCUOLA PRIMARIA,60014946,VBEE807062,BANNIO ANZINO,VIA ROMA,28871,,VALLE ANZASCA
VB,BAVENO,1,SCUOLA D'INFANZIA,60014947,VB1A002002,HENFREY,VIA MARCONI 2,28831,,CUSIO-MOTTARONE
VB,BAVENO,1,SCUOLA D'INFANZIA,60014948,VBAA81001B,FERIOLO,VIA CARETTO,28831,,CUSIO-MOTTARONE
VB,BAVENO,1,SCUOLA D'INFANZIA,60014949,VBAA81002C,OLTREFIUME,VIA OLTREFIUME,28831,,CUSIO-MOTTARONE
VB,BAVENO,2,SCUOLA PRIMARIA,60014950,VBEE81001L,BAVENO,VIA MONTEGRAPPA,28831,,CUSIO-MOTTARONE
VB,BAVENO,2,SCUOLA PRIMARIA,60014951,VBEE81002N,OLTREFIUME,VIA OLTREFIUME,28831,,CUSIO-MOTTARONE
VB,BAVENO,2,SCUOLA PRIMARIA,60014952,VBEE81003P,FERIOLO,VIA CARETTO,28831,,CUSIO-MOTTARONE
VB,BAVENO,3,SCUOLA SEC. I GRADO,60014953,VBMM81001G,A. FOGAZZARO,VIA BRERA 12,28831,,CUSIO-MOTTARONE
VB,BEE,3,SCUOLA SEC. I GRADO,60014954,VBMM01101C,DI BEE,PIAZZA BAROZZI 1,28813,,ALTO VERBANO
VB,BELGIRATE,1,SCUOLA D'INFANZIA,60014955,NOAA819085,.,VIA ELENA CONELLI 30,28832,UNIONE DI COMUNI COLLINARI DEL VERGANTE BELGIRATE,
VB,BEURA-CARDEZZA,1,SCUOLA D'INFANZIA,60014956,VBAA80601Q,DI BEURA,VIA S. CLEMENTE 2,28851,,VALLE OSSOLA
VB,BEURA-CARDEZZA,2,SCUOLA PRIMARIA,60014957,VBEE806022,DI BEURA,VIA S. CLEMENTE 2,28851,,VALLE OSSOLA
VB,CALASCA-CASTIGLIONE,1,SCUOLA D'INFANZIA,60014958,VB1A807015,CALASCA CASTIGLIONE,FR.ANTROGNA N.75,28873,,VALLE ANZASCA
VB,CALASCA-CASTIGLIONE,2,SCUOLA PRIMARIA,60014959,VBEE807095,G. PASTORE,Localita Antrogna 68,28873,,VALLE ANZASCA
VB,CAMBIASCA,1,SCUOLA D'INFANZIA,60014960,VBAA013043,.,PIAZZA SAN GREGORIO,28814,,VAL GRANDE
VB,CAMBIASCA,2,SCUOLA PRIMARIA,60014961,VBEE01306A,NINO CHIOVINI,VIA PER COMERO,28814,,VAL GRANDE
VB,CANNERO RIVIERA,1,SCUOLA D'INFANZIA,60014962,VBAA01006N,I. MANTEGAZZA,VIA IV NOVEMBRE 6,28051,,ALTO VERBANO
VB,CANNERO RIVIERA,2,SCUOLA PRIMARIA,60014963,VBEE010081,DENISE HENKE,VIA MAGG. GILDO CARONES,28821,,ALTO VERBANO
VB,CANNERO RIVIERA,3,SCUOLA SEC. I GRADO,60014964,VBMM01102D,DI CANNERO RIVIERA,VIA M. GIULIA LOMBARDI,28821,,ALTO VERBANO
VB,CANNOBIO,1,SCUOLA D'INFANZIA,60014965,VBAA803029,A. ZACCHEO,VIALE VITTORIO VENETO 2,28822,,VALLE CANNOBINA
VB,CANNOBIO,1,SCUOLA D'INFANZIA,60014966,VBAA803018,DI TRAFFIUME,VIA ALLA GERBIA,28822,,VALLE CANNOBINA
VB,CANNOBIO,2,SCUOLA PRIMARIA,60014967,VBEE80301D,DI CANNOBIO,VIA VITTORIO VENETO 6,28822,,VALLE CANNOBINA
VB,CANNOBIO,3,SCUOLA SEC. I GRADO,60014968,VBMM80301C,P. CARMINE,VIA A. ZAMMARETTI,28822,,VALLE CANNOBINA
VB,CASALE CORTE CERRO,1,SCUOLA D'INFANZIA,60014969,VBAA809017,DI CASALE C.C.,VIA F.LLI NOLLI 4,28881,,VAL STRONA
VB,CASALE CORTE CERRO,1,SCUOLA D'INFANZIA,60014970,VBAA809017,DI RAMATE,VIA SANGUEGNO,28881,,VAL STRONA
VB,CASALE CORTE CERRO,2,SCUOLA PRIMARIA,60014971,VBEE80901C,DI CASALE C.C.,VIA MONTEBUGLIO 12,28881,,VAL STRONA
VB,CASALE CORTE CERRO,2,SCUOLA PRIMARIA,60014972,VBEE80902D,DI RAMATE,VIA B. BERTONE,28881,,VAL STRONA
VB,CASALE CORTE CERRO,3,SCUOLA SEC. I GRADO,60014973,VBMM80902C,DI CASALE C.C.,VIA MONTEBUGLIO 12,28881,,VAL STRONA
VB,CESARA,2,SCUOLA PRIMARIA,60014974,VBEE00505A,CESARA,VIA SCARDINI 31,28891,,CUSIO-MOTTARONE
VB,CRAVEGGIA,1,SCUOLA D'INFANZIA,60014975,VBAA804025,DI CRAVEGGIA,VIA ASILO 1,28852,,VALLE VIGEZZO
VB,CRAVEGGIA,2,SCUOLA PRIMARIA,60014976,VBEE804019,DI CRAVEGGIA,VIA ASILO 1,28852,,VALLE VIGEZZO
VB,CREVOLADOSSOLA,1,SCUOLA D'INFANZIA,60014977,VBAA80801B,.,VIA S. CRISTOFORO 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,1,SCUOLA D'INFANZIA,60014978,VBAA80802C,.,VIALE DEI COMBATTENTI 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,1,SCUOLA D'INFANZIA,60014979,VBAA80805G,.,VIA MAZZORINI 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,2,SCUOLA PRIMARIA,60014980,VBEE80804Q,.,VIA SAN CRISTOFORO 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,2,SCUOLA PRIMARIA,60014981,VBEE80805R,.,VIA MAZZORINI 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,2,SCUOLA PRIMARIA,60014982,VBEE80806T,.,VIA GRAMSCI 7,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CREVOLADOSSOLA,3,SCUOLA SEC. I GRADO,60014983,VBMM80801G,F.LLI CASETTI,VIALE COMBATTENTI 1,28865,,VALLI ANTIGORIO E FORMAZZA
VB,CRODO,1,SCUOLA D'INFANZIA,60014984,VBAA80501X,DI CRODO,VIA PELLANDA 7/BIS,28862,,VALLI ANTIGORIO E FORMAZZA
VB,CRODO,2,SCUOLA PRIMARIA,60014985,VBEE805026,ROSINA PELLANDA,VIA PELLANDA,28862,,VALLI ANTIGORIO E FORMAZZA
VB,CRODO,3,SCUOLA SEC. I GRADO,60014986,VBMM805025,INNOCENZO IX,VIA PELLANDA 73,28862,,VALLI ANTIGORIO E FORMAZZA
VB,CRODO,4,IST. PROF. AGRICOLTURA E AMBIENTE,60014987,VBRA01000N,SILVIO FOBELLI,VIA ROMA 9,28862,,VALLI ANTIGORIO E FORMAZZA
VB,CURSOLO-ORASSO,2,SCUOLA PRIMARIA,60014988,VBEE80306P,CURSOLO ORASSO,VIA VITTORIO EMANUELE II 5,28825,,VALLE CANNOBINA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014989,VB1A00400N,CAPPUCCINA,VIA S. FRANCESCO D'ASSISI 23,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014990,VB1A00300T,ENTE ASILO INFANTILE,VIA MATTARELLA 5,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014991,VBAA00202E,RODARI,VIA ROSMINI 16,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014992,VBAA00201D,BAMBINI DI TEREZIN,PIAZZA CHAVEZ,28037,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014993,VBAA00303B,COLLODI,LARGO PARTIGIANI 4,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014994,VBAA00304C,SIMONE FERNANDEZ,VIA S. FRANCESCO 44,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,1,SCUOLA D'INFANZIA,60014995,VBAA00203G,CALICE,BORGATA QUARTERO,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,2,SCUOLA PRIMARIA,60014996,VBEE00202Q,.,BORGATA QUARTERO,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,2,SCUOLA PRIMARIA,60014997,VBEE00201P,L. MILANI,VIA ROSMINI 16,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,2,SCUOLA PRIMARIA,60014998,VB1E001004,ANTONIO ROSMINI,VIA MATTARELLA 5,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,2,SCUOLA PRIMARIA,60014999,VBEE00301E,JOHN E ROBERT KENNEDY,VIA S. FRANCESCO 44,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,3,SCUOLA SEC. I GRADO,60015000,VBMM01700A,.,VIA UMBERTO TERRACINI 23,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,3,SCUOLA SEC. I GRADO,60015001,VBMM01700A,.,VIA CERETTI 17,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,3,SCUOLA SEC. I GRADO,60015002,VB1M02000P,ANTONIO ROSMINI,VIA MATTARELLA 5,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,EX ISTITUTO E SCUOLA MAGISTRALE,60015003,VBPM03500D,ANTONIO ROSMINI,VIA MATTARELLA 5,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. PROF. IND. E ARTIG.,60015004,VBRI003017,G. G. GALLETTI,VIA OLIVA 15,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. PROF. IND. E ARTIG.,60015005,VBRI00351L,G.G. GALLETTI,VIA OLIVA 15,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. PROF. SERVIZI ALBERGHIERI,60015006,VBRH155008,MELLERIO ROSMINI,VIA ROSMINI 24,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. TECNICO COMMERCIALE,60015007,VBTD02000E,LUIGI EINAUDI,VIA MATILDE CERETTI 23,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. TECNICO COMMERCIALE,60015008,VBTD02000E,LUIGI EINAUDI - MERCURIO,VIA FORNARA 7,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. TECNICO COMMERCIALE,60015009,VBTD02050X,LUIGI EINAUDI - SIRIO,VIA MATILDE CERETTI 23,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. TECNICO PER GEOMETRI,60015010,VBTD02000E,LUIGI EINAUDI,VIA FORNARA 7,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,IST. TECNICO PER IL TURISMO,60015011,VBTD02000E,LUIGI EINAUDI - ITER,VIA MATILDE CERETTI 23,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,I. T. INDUSTRIALE/I.T. SETT TECNOLOGICO,60015012,VBTF003014,G. MARCONI,VIA OLIVA 15,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,LICEO CLASSICO,60015013,VBPS030009,GIORGIO SPEZIA,VIA MENOTTI 5/7,28845,,VALLE OSSOLA
VB,DOMODOSSOLA,4,LICEO SCIENTIFICO,60015014,VBPS030009,GIORGIO SPEZIA,VIA MENOTTI 5/7,28845,,VALLE OSSOLA
VB,DRUOGNO,1,SCUOLA D'INFANZIA,60015015,VBAA804036,DI COIMO,VIA ALBOGNO 2,28853,,VALLE VIGEZZO
VB,DRUOGNO,2,SCUOLA PRIMARIA,60015016,VBEE80403B,DI COIMO,VIA BONARDI,28853,,VALLE VIGEZZO
VB,DRUOGNO,2,SCUOLA PRIMARIA,60015017,VBEE80402A,DI DRUOGNO,VIA GABBIO 2,28853,,VALLE VIGEZZO
VB,FORMAZZA,1,SCUOLA D'INFANZIA,60015018,VB1A00500D,DI FORMAZZA,FRAZIONE PONTE,28863,,VALLI ANTIGORIO E FORMAZZA
VB,FORMAZZA,2,SCUOLA PRIMARIA,60015019,VBEE805037,DI FORMAZZA,FR. PONTE 5,28863,,VALLI ANTIGORIO E FORMAZZA
VB,GERMAGNO,2,SCUOLA PRIMARIA,60015020,VBEE006012,GERMAGNO,VIA MONSIGNOR MANCINI 1,28887,,VAL STRONA
VB,GHIFFA,1,SCUOLA D'INFANZIA,60015021,VB1A006009,DI CARGIAGO,VIA DANTE 147,28823,,ALTO VERBANO
VB,GHIFFA,1,SCUOLA D'INFANZIA,60015022,VB1A007005,EUGENIA RAVASCO,CORSO RISORGIMENTO 154,28823,,ALTO VERBANO
VB,GHIFFA,2,SCUOLA PRIMARIA,60015023,VBEE01004R,DI GHIFFA,VIA ALLE SCUOLE 3,28823,,ALTO VERBANO
VB,GHIFFA,2,SCUOLA PRIMARIA,60015024,VBEE01005T,DI CARGIAGO,VIA MONTE BIANCO 24,28823,,ALTO VERBANO
VB,GIGNESE,1,SCUOLA D'INFANZIA,60015025,VBAA811017,DI VEZZO,VIA BORGNA 2,28836,,CUSIO-MOTTARONE
VB,GIGNESE,2,SCUOLA PRIMARIA,60015026,VBEE81102D,GIGNESE AI SUOI PRODI,PIAZZA MARCONI,28836,,CUSIO-MOTTARONE
VB,GRAVELLONA TOCE,1,SCUOLA D'INFANZIA,60015027,VB1A008001,MONUMENTO AI CADUTI,PIAZZA VITTORIO VENETO 13,28883,,VAL STRONA
VB,GRAVELLONA TOCE,1,SCUOLA D'INFANZIA,60015028,VBAA004048,DI VIA DEL SIGNORE,VIA U. DEL SIGNORE,28883,,VAL STRONA
VB,GRAVELLONA TOCE,2,SCUOLA PRIMARIA,60015029,VBEE00403C,DI VIA VITTORIO VENETO,VIA VITTORIO VENETO,28883,,VAL STRONA
VB,GRAVELLONA TOCE,3,SCUOLA SEC. I GRADO,60015030,VBMM80901B,G. GALILEI,VIA ING. PARIANI 25,28883,,VAL STRONA
VB,GURRO,2,SCUOLA PRIMARIA,60015031,VBEE80304L,DI GURRO,VIA PROVINCIALE 4,28825,,VALLE CANNOBINA
VB,MACUGNAGA,1,SCUOLA D'INFANZIA,60015032,VBAA80702L,STAFFA,VIA IMSENG,28876,,VALLE ANZASCA
VB,MACUGNAGA,2,SCUOLA PRIMARIA,60015033,VBEE807084,MACUGNAGA,VIA MONTE ROSA 308,28876,,VALLE ANZASCA
VB,MALESCO,1,SCUOLA D'INFANZIA,60015034,VB1A00900R,TRABUCCHI,PIAZZA XV MARTIRI 1,28854,,VALLE VIGEZZO
VB,MALESCO,2,SCUOLA PRIMARIA,60015035,VBEE80405D,DI FINERO,VIA SAN GOTTARDO 9,28854,,VALLE VIGEZZO
VB,MALESCO,2,SCUOLA PRIMARIA,60015036,VBEE80404C,DI MALESCO,PIAZZA XV MARTIRI 1,28854,,VALLE VIGEZZO
VB,MASERA,1,SCUOLA D'INFANZIA,60015037,VB1A030006,MELLERIO,VIA PROVINCIALE 57,28855,,VALLE OSSOLA
VB,MASERA,2,SCUOLA PRIMARIA,60015038,VBEE00203R,.,VIA PROVINCIALE 57,28855,,VALLE OSSOLA
VB,MERGOZZO,1,SCUOLA D'INFANZIA,60015039,VBAA80201C,.,VIA BRACCHIO 10,28802,,VALLE OSSOLA
VB,MERGOZZO,2,SCUOLA PRIMARIA,60015040,VBEE80201N,DI MERGOZZO,VIA PALLANZA 23,28802,,VALLE OSSOLA
VB,MERGOZZO,3,SCUOLA SEC. I GRADO,60015041,VBMM80202N,DI MERGOZZO,VIA PALLANZA 23,28802,,VALLE OSSOLA
VB,MONTECRESTESE,1,SCUOLA D'INFANZIA,60015042,VBAA80803D,.,FRAZIONE ROLDO 7,28864,,VALLI ANTIGORIO E FORMAZZA
VB,MONTECRESTESE,2,SCUOLA PRIMARIA,60015043,VBEE80801L,G. B. PALLETTA,F.NE CHIESA 25,28864,,VALLI ANTIGORIO E FORMAZZA
VB,MONTESCHENO,2,SCUOLA PRIMARIA,60015044,VBEE81205C,IDA GROSSI,FRAZIONE SASSO 3,28843,,VALLE ANTRONA
VB,NONIO,1,SCUOLA D'INFANZIA,60015045,VBAA005044,NONIO,VIA MARCONI 2,28891,,CUSIO-MOTTARONE
VB,OGGEBBIO,1,SCUOLA D'INFANZIA,60015046,VBAA01005L,COM. GUALTIERO,PIAZZA MUNICIPIO 3,28050,,ALTO VERBANO
VB,OGGEBBIO,2,SCUOLA PRIMARIA,60015047,VBEE01006V,DI OGGEBBIO,PIAZZA MUNICIPIO 3,28824,,ALTO VERBANO
VB,OGGEBBIO,2,SCUOLA PRIMARIA,60015048,VBEE01007X,SPECIALE PIANCAVALLO,VIA CADORNA 12,28824,,ALTO VERBANO
VB,OGGEBBIO,3,SCUOLA SEC. I GRADO,60015049,VBMM019013,CENTRO AUXOLOGICO,PRESSO CENTRO AUXOLOGICO,28824,,ALTO VERBANO
VB,OMEGNA,1,SCUOLA D'INFANZIA,60015050,VB1A01200L,SESANA ENRICHETTA,VIA DON BOSCO 13,28887,,CUSIO-MOTTARONE
VB,OMEGNA,1,SCUOLA D'INFANZIA,60015051,VB1A01100R,ELISA BELTRAMI,VIA ZANELLA 1,28887,,CUSIO-MOTTARONE
VB,OMEGNA,1,SCUOLA D'INFANZIA,60015052,VBAA005011,DI VIA FOSSALONE,VIA FOSSALONE 17,28887,,CUSIO-MOTTARONE
VB,OMEGNA,1,SCUOLA D'INFANZIA,60015053,VBAA005022,FRAZIONE AGRANO,VIA PER ARMENO 9,28887,,CUSIO-MOTTARONE
VB,OMEGNA,1,SCUOLA D'INFANZIA,60015054,VB1A010001,A. ROSMINI,PIAZZA MAMELI 14,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015055,VBEE005016,OMEGNA,VIA DE AMICIS 11,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015056,VBEE005027,RIONE MADONNA DEL POPOLO,PIAZZA MADONNA DEL POPOLO 3,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015057,VBEE006045,CRUSINALLO,VIA MONTE MASSONE 1,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015058,VBEE006034,CIREGGIO,VIA LEONARDO DA VINCI 47,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015059,VBEE006023,BAGNELLA,VIA FIUMETTA 6,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015060,VBEE005038,FRAZ. AGRANO,VIA ISOTTA 7,28887,,CUSIO-MOTTARONE
VB,OMEGNA,2,SCUOLA PRIMARIA,60015061,VB1E00200X,A. ROSMINI,PIAZZA MAMELI 14,28887,,CUSIO-MOTTARONE
VB,OMEGNA,3,SCUOLA SEC. I GRADO,60015062,VBMM01500P,DI VIA DE AMICIS,VIA DE AMICIS 7,28887,,CUSIO-MOTTARONE
VB,OMEGNA,3,SCUOLA SEC. I GRADO,60015063,VBMM01500P,DI VIA MASSONE,VIA M. MASSONE 1,28887,,CUSIO-MOTTARONE
VB,OMEGNA,3,SCUOLA SEC. I GRADO,60015064,VB1M04100Q,ANGELA MERICI,PIAZZA MAMELI 14,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,IST. PROF. IND. E ARTIG.,60015065,VBRI02000X,CARLO ALBERTO DALLA CHIESA,VIA SOTTOCHIESA 1,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,IST. PROF. IND. E ARTIG.,60015066,VBRI02000X,CARLO ALBERTO DALLA CHIESA,VIA XI SETTEMBRE 3,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,IST. TECNICO COMMERCIALE,60015067,VBTD030005,.,VIA COLOMBERA ANG VIA CARCALLO,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,IST. TECNICO PERITI AZIENDALI,60015068,VBTD030005,.,VIA COLOMBERA ANG VIA CARCALLO,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,LICEO ARTISTICO,60015069,VBSL001017,GOBETTI,VIA DE AMICIS 7,28887,,CUSIO-MOTTARONE
VB,OMEGNA,4,LICEO SCIENTIFICO,60015070,VBPS00101A,GOBETTI,VIA NOVARA 7/A,28887,,CUSIO-MOTTARONE
VB,ORNAVASSO,1,SCUOLA D'INFANZIA,60015071,VB1A01300C,DI ORNAVASSO,PIAZZA XXIV MAGGIO 17,28877,,VALLE OSSOLA
VB,ORNAVASSO,2,SCUOLA PRIMARIA,60015072,VBEE80202P,ALFREDO DI DIO,VIA MARCONI 10,28877,,VALLE OSSOLA
VB,ORNAVASSO,3,SCUOLA SEC. I GRADO,60015073,VBMM80201L,S. FRANCESCO D'ASSISI,VIA JONGHI 3,28877,,VALLE OSSOLA
VB,PALLANZENO,1,SCUOLA D'INFANZIA,60015074,VBAA812046,DI PALLANZENO,VIA LEONARDI 10,28884,,VALLE OSSOLA
VB,PALLANZENO,2,SCUOLA PRIMARIA,60015075,VBEE81206D,DI PALLANZENO,PIAZZA MUNICIPIO 10,28884,,VALLE OSSOLA
VB,PIEDIMULERA,1,SCUOLA D'INFANZIA,60015076,VB1A014008,DI PIEDIMULERA,VIA BRAILLE 31,28885,,VALLE ANZASCA
VB,PIEDIMULERA,2,SCUOLA PRIMARIA,60015077,VBEE80702T,ING. GIORGIO SPEZIA,VIA LOUIS BRAILLE 32,28885,,VALLE ANZASCA
VB,PIEVE VERGONTE,1,SCUOLA D'INFANZIA,60015078,VB1A02700A,CICOLETTI,VIA CICOLETTI 36,28886,,VALLE ANZASCA
VB,PIEVE VERGONTE,2,SCUOLA PRIMARIA,60015079,VBEE80703V,PIEVE VERGONTE,VIA ROSMINI 7,28886,,VALLE ANZASCA
VB,PIEVE VERGONTE,3,SCUOLA SEC. I GRADO,60015080,VBMM80701Q,PIEVE VERGONTE,VIA ROSMINI 9,28886,,VALLE ANZASCA
VB,PREMENO,1,SCUOLA D'INFANZIA,60015081,VBAA01301X,.,VIA MANGIAGALLI 5,28818,,ALTO VERBANO
VB,PREMENO,2,SCUOLA PRIMARIA,60015082,VBEE013048,.,VIA VITTORIO EMANUELE 5,28818,,ALTO VERBANO
VB,PREMIA,1,SCUOLA D'INFANZIA,60015083,VB1A80501D,DI PREMIA,VIA RODIS 5,28866,,VALLI ANTIGORIO E FORMAZZA
VB,PREMIA,2,SCUOLA PRIMARIA,60015084,VBEE805048,DI PREMIA,PIAZZA MUNICIPIO 9,28866,,VALLI ANTIGORIO E FORMAZZA
VB,PREMOSELLO-CHIOVENDA,1,SCUOLA D'INFANZIA,60015085,VB1A015004,ROSSI,VIA SEMPIONE 6,28803,,VALLE OSSOLA
VB,PREMOSELLO-CHIOVENDA,2,SCUOLA PRIMARIA,60015086,VBEE806033,DI PREMOSELLO CH.,VIA MILANO 7/B,28803,,VALLE OSSOLA
VB,QUARNA SOPRA,2,SCUOLA PRIMARIA,60015087,VBEE006056,QUARNA SOPRA,VIA CIRCONVALLAZIONE 20,28896,,CUSIO-MOTTARONE
VB,QUARNA SOTTO,1,SCUOLA D'INFANZIA,60015088,VB1A01600X,MATERNA DELLE QUARNE,VIA ROMA 14,28896,,CUSIO-MOTTARONE
VB,RE,1,SCUOLA D'INFANZIA,60015089,VBAA804047,DI RE,VIA LOCARNO 16,28856,,VALLE VIGEZZO
VB,RE,2,SCUOLA PRIMARIA,60015090,VBEE80406E,DI RE,VIA LOCARNO 14,28856,,VALLE VIGEZZO
VB,SAN BERNARDINO VERBANO,2,SCUOLA PRIMARIA,60015091,VBEE01204C,VILLA PASSERINI,VIA MARCONI 9,28804,,VAL GRANDE
VB,SANTA MARIA MAGGIORE,1,SCUOLA D'INFANZIA,60015092,VBAA804014,DI S. MARIA MAGGIORE,VIA CAVALLI 35,28857,,VALLE VIGEZZO
VB,SANTA MARIA MAGGIORE,1,SCUOLA D'INFANZIA,60015093,VB1A80401N,CELSO RASTELLINI,VIA RASTELLINI 48,28857,,VALLE VIGEZZO
VB,SANTA MARIA MAGGIORE,2,SCUOLA PRIMARIA,60015094,VBEE80408L,DI BUTTOGNO,PIAZZA FONTANA,28857,,VALLE VIGEZZO
VB,SANTA MARIA MAGGIORE,2,SCUOLA PRIMARIA,60015095,VBEE80411R,DI S. MARIA MAGGIORE,VIA ROSMINI 26,28857,,VALLE VIGEZZO
VB,SANTA MARIA MAGGIORE,3,SCUOLA SEC. I GRADO,60015096,VBMM804018,A.TESTORE,VIA TORINO 11,28857,,VALLE VIGEZZO
VB,SEPPIANA,1,SCUOLA D'INFANZIA,60015097,VBAA812013,DI SEPPIANA,VIA SEPPIANA,28843,,VALLE ANTRONA
VB,STRESA,1,SCUOLA D'INFANZIA,60015098,VB1A028006,CESARE BASSETTI,CORSO SEMPIONE NORD 51,28838,,CUSIO-MOTTARONE
VB,STRESA,1,SCUOLA D'INFANZIA,60015099,VB1A01700Q,MARZIO OSTINI,VIA PER BINDA 23/25,28838,,CUSIO-MOTTARONE
VB,STRESA,1,SCUOLA D'INFANZIA,60015100,VB1A81102T,MAGOGNINO,VIA PER STROPINO 8,28838,,CUSIO-MOTTARONE
VB,STRESA,2,SCUOLA PRIMARIA,60015101,VBEE81101C,DI STRESA,VIA FOGAZZARO 1,28838,,CUSIO-MOTTARONE
VB,STRESA,3,SCUOLA SEC. I GRADO,60015102,VBMM81101B,C. REBORA,VIALE VIRGILIO 1,28838,,CUSIO-MOTTARONE
VB,STRESA,4,IST. PROF. SERVIZI ALBERGHIERI,60015103,VBRH01000T,E. MAGGIA,VIALE MAINARDI 5,28838,,CUSIO-MOTTARONE
VB,STRESA,4,IST. PROF. SERVIZI ALBERGHIERI,60015104,VBRH01000T,E. MAGGIA,VIA PRINCIPE DI PIEMONTE,28838,,CUSIO-MOTTARONE
